Média,Média Absoluta,Variância,Desvio Padrão,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
3.7679401313887154e-19,0.0917367950820858,0.020009605175353,0.1148011370796039,2.0370658969374387,0.1148011370796039,0.449211594513266,0.891087507937132,2.612756439858789,1153.072305712783,0.848107384527081,0.0168781354660172,8.795276428357092e-06,1.2631751973290519e-09,2.799697240188368e-05,6.232053504265723,101.85187628991618,0.669486997581123,2.945185996639996e-05,45.23120178778826,131.5612014460368,123.6030352288374,0.6780828018315768,267.50366782559627
3.719356056398309e-19,0.0918685286083626,0.0200062031071898,0.1149608185343156,2.044140995783584,0.1149608185343156,0.4494298595357069,0.8915611315649515,2.6185391341574578,1152.3857289776345,0.8507751871663053,0.0168689327870954,8.79048086873134e-06,1.264962542022044e-09,2.805494320043972e-05,6.274778777582724,102.85417533323496,0.6715641358019036,2.950643588333155e-05,45.26531236496872,131.66264743958416,123.72810806744606,0.6802475846271562,267.73360082048924
3.669957719330098e-19,0.0919987464464766,0.020002395911783,0.1151186563297922,2.0511962223145104,0.1151186563297922,0.449643796387197,0.8920243104945178,2.624315479645875,1151.697780815008,0.853436066071495,0.0168594445302047,8.785536493071766e-06,1.2666866418471671e-09,2.811201861652688e-05,6.317306904058607,103.84989360615108,0.6736348605725916,2.9560104524000276e-05,45.2976214349515,131.76380086838702,123.8531734662682,0.6824065354325713,267.96360915908605
3.619577607956231e-19,0.092127534716222,0.0199982128756444,0.1152747470633568,2.0582307045432184,0.1152747470633568,0.4498541427083017,0.892477980713225,2.630088103080028,1151.0088084971003,0.8560896987294602,0.0168496884558141,8.78045255644303e-06,1.2683502743941567e-09,2.816824499582249e-05,6.35964081692417,104.8389959479022,0.6756991814197122,2.9612913124256584e-05,45.32815720007997,131.86482889487016,123.97826112969152,0.6845594753301572,268.1937853740949
3.5685729370366537e-19,0.0922548279480299,0.0199936308659744,0.115428973511145,2.065244797723197,0.115428973511145,0.4500605236895434,0.8929205524982777,2.635856469946296,1150.3187008200182,0.858735503027968,0.01683962517087,8.775208530937999e-06,1.2699488759382964e-09,2.8223504862378056e-05,6.401768930102709,105.82153615874503,0.6777573084997366,2.966474310462932e-05,45.356970865364985,131.9659175465362,124.10342380837707,0.6867062307499884,268.4243485798546
3.5171457709351757e-19,0.0923808175721253,0.0199887137009524,0.1155815806070644,2.0722379866714333,0.1155815806070644,0.4502642280934634,0.8933537336297303,2.6416237574327983,1149.6279045135884,0.861373335754796,0.0168293145788601,8.76983563254828e-06,1.2714916367905671e-09,2.8277978693325625e-05,6.443718769231263,106.79810694060414,0.6798092269419351,2.9715777157209808e-05,45.38394855918786,132.06718521550548,124.2287017034205,0.6888466333630243,268.65565301266423
3.464893516763785e-19,0.092505482517092,0.0199834623939406,0.1157325574962069,2.0792086852490064,0.1157325574962069,0.4504655021290399,0.893778674419439,2.647391272373336,1148.9362853096966,0.8640031303027749,0.0168187696962609,8.764340644221443e-06,1.2729624561956532e-09,2.833148864180798e-05,6.485347889548544,107.76305271317696,0.6818546613548252,2.976584221968964e-05,45.40863967128536,132.16878515426885,124.35415643156324,0.6909805199761219,268.8878682136166
3.4116168333429253e-19,0.092628785298193,0.0199778602157414,0.1158818230382729,2.0861567431487207,0.1158818230382729,0.4506644584000291,0.8941944506508885,2.653161450039366,1148.244507400225,0.8666243619931241,0.016807959053373,8.758707166947897e-06,1.2743525897088411e-09,2.838388214387209e-05,6.526615796836762,108.71529625543714,0.6838939906851207,2.981478624662569e-05,45.43109731954655,132.27128478261048,124.48004069463995,0.6931077324288875,269.1220851553433
3.357861454768456e-19,0.0927507141375959,0.0199719105475453,0.1160293740703452,2.0930807106810567,0.1160293740703452,0.4508615978701846,0.8946020555368367,2.658937606632069,1147.5546134956935,0.8692369508229899,0.0167968996709793,8.752944070338384e-06,1.2756404040069895e-09,2.843488058464965e-05,6.567342448653345,109.64843364962393,0.685927585461434,2.9862338011656774e-05,45.45085801190051,132.3751506032869,124.60664135581904,0.6952281174923376,269.3591330245448
3.3045092806488573e-19,0.0928712679931084,0.0199656211551113,0.1161752237799932,2.099979264281,0.1161752237799932,0.4510567078957269,0.8950024615362292,2.6647170736533567,1146.8697052626658,0.8718408630203479,0.0167856085699666,8.747060224057672e-06,1.2768279205381195e-09,2.848450327671077e-05,6.607518686571416,110.56241717866853,0.6879553151025729,2.9908518971959047e-05,45.47147799109769,132.4811040219793,124.73428278051776,0.697341526769337,269.59985513424294
3.25181850270094e-19,0.0929905342860699,0.0199590268362147,0.1163194856180877,2.1068499385840784,0.1163194856180877,0.4512508542176763,0.8953986996374649,2.6705040329284824,1146.1906015434392,0.874435958488856,0.0167741180824304,8.74107247651402e-06,1.2779215156089812e-09,2.853282373727741e-05,6.64716537354341,111.4584601875874,0.6899772633495478,2.995340460254356e-05,45.49294452961316,132.58932742736883,124.86312007182572,0.6994478165967877,269.8446279774949
3.1997846546046774e-19,0.0931084019054614,0.0199520977286508,0.1164620275311604,2.1136935752013706,0.1164620275311604,0.4514428320409324,0.8957885981012267,2.6762923370591065,1145.518339961404,0.8770221121832625,0.0167624073599379,8.734969963490339e-06,1.278918598964452e-09,2.8579764589235497e-05,6.686266440635384,112.3364873905356,0.6919931922893321,2.9996917815206708e-05,45.51560837046707,132.70009729854914,124.99324195504856,0.7015468479495367,270.0935719901456
3.1481227451764863e-19,0.0932247804798715,0.0199448162605351,0.1166027662182725,2.1205113181898163,0.1166027662182725,0.4516311364568621,0.8961700265057329,2.6820720606110737,1144.8519813286878,0.8795994436716578,0.0167504785885933,8.728753824175812e-06,1.2798263581845659e-09,2.862544660946265e-05,6.724902131381265,113.19882056758868,0.6940025993025267,3.0039175899887217e-05,45.53942464237019,132.81302586568506,125.12443165308036,0.7036384863459774,270.3461711770333
3.097530591428132e-19,0.0933395362767824,0.0199371527486676,0.1167415637887462,2.127301791460696,0.1167415637887462,0.4518159040069471,0.896542983550408,2.687847869739108,1144.1921539107957,0.8821680811579413,0.0167383255764845,8.722420831935696e-06,1.2806437337551124e-09,2.866981946476437e-05,6.763066284824165,114.04565318862448,0.6960054506384469,3.008013006327102e-05,45.56409160372017,132.92819263829702,125.2568743399373,0.7057226017553146,270.6030819734503
3.047761516297812e-19,0.0934528236460188,0.0199291583568218,0.1168786142939617,2.134063381491752,0.1168786142939617,0.451997778218441,0.8969099749433116,2.6936191673498984,1143.539559381151,0.8847278960471614,0.0167259948487661,8.715995231248659e-06,1.2813781689870287e-09,2.8713029751419875e-05,6.800870352203387,114.88129554929274,0.6980019558365258,3.0119928379780066e-05,45.58931488359004,133.045862736943,125.3907088231933,0.7077990685064667,270.8648618242803
2.998883846806073e-19,0.0935646647019881,0.0199208447846483,0.1170139495117378,2.140794991115732,0.1170139495117378,0.4521777448473669,0.897271957811313,2.6993923089413387,1142.8957958916612,0.8872787789143156,0.0167135009021762,8.709484576433693e-06,1.2820251792358727e-09,2.875497064502733e-05,6.838223789801016,115.7037506528845,0.6999921363435007,3.0158470599467257e-05,45.61483078022261,133.16628909739808,125.52594391242356,0.7098677651985765,271.1314676540435
2.950896993326734e-19,0.093675040824429,0.0199122074643506,0.1171475427359292,2.147497341750414,0.1171475427359292,0.4523555448376623,0.897627557052447,2.7051655951556817,1142.2609955555013,0.8898205539726347,0.0167008340340258,8.702883811373544e-06,1.2825788202422314e-09,2.8795554555071705e-05,6.87510545983552,116.51269187745793,0.7019760315939713,3.0195670586515016e-05,45.64042897595683,133.28949450165663,125.66262884641424,0.7119285746131077,271.402915327539
2.9040136995661315e-19,0.093783911779218,0.0199032466098722,0.1172793809674162,2.154168408151018,0.1172793809674162,0.4525309963957962,0.8979784187820014,2.71093753646223,1141.6361408583616,0.8923534521367256,0.0166880193250309,8.696206005748302e-06,1.2830421384134496e-09,2.883482497458939e-05,6.9115313766305455,117.30890401896846,0.703953451778536,3.02315739845831e-05,45.66610358593066,133.41542774092056,125.80073313411316,0.7139813836274957,271.67864537029897
2.857961497554216e-19,0.0938913114066157,0.0198939732737067,0.1174094943615524,2.1608085507766828,0.1174094943615524,0.4527037524319119,0.8983240560230596,2.716704241853228,1141.022353379317,0.894877222548122,0.0166750463817145,8.689445743467736e-06,1.2834147431903163e-09,2.8872762435620143e-05,6.94754624675235,118.09387179738256,0.7059238485409987,3.0266160837721872e-05,45.69236448505875,133.54442940261467,125.9402993122193,0.7160260831303322,271.95884984969086
2.8127266424913327e-19,0.0939975207513262,0.019884476384069,0.1175382111227353,2.1674182897274576,0.1175382111227353,0.4528748575384234,0.8986659713713786,2.722463817701306,1140.41616516612,0.8973915158005252,0.0166619702897425,8.682631729933567e-06,1.2837045826131138e-09,2.890950991765947e-05,6.9831522807083255,118.86769057227548,0.7078871700569754,3.0299576731589676e-05,45.71643925867074,133.67557841080134,126.08095839123236,0.7180625679380537,272.2425317952924
2.768263082468885e-19,0.0941025306141647,0.0198747514437345,0.1176655051471207,2.173998567081892,0.1176655051471207,0.4530437240034893,0.8990025809919365,2.728212344090765,1139.818063305246,0.8998960730367692,0.0166487858842456,8.675761273708001e-06,1.283898099142338e-09,2.8944887596778407e-05,7.0182331359003705,119.62584674426827,0.709843636872681,3.033164541955763e-05,45.73837862076968,133.80897692678855,126.22267681652993,0.7200907367131125,272.52983177102647
2.7245095312413587e-19,0.0942066303811033,0.0198648964580743,0.1177917306067743,2.1805490135855656,0.1177917306067743,0.4532108949164375,0.8993363661080583,2.7339446884298235,1139.2273815661188,0.9023907405818724,0.016635569400214,8.668874101205856e-06,1.2840089991780936e-09,2.89791354338813e-05,7.052838825578003,120.36964438210804,0.7117931825341383,3.0362609145884248e-05,45.758501876677336,133.9442560050302,126.36522380704204,0.7221104918836042,272.82032380509787
2.6814061190251225e-19,0.0943101354546897,0.0198550149606434,0.1179172553274198,2.1870700762116377,0.1179172553274198,0.4533773836418558,0.8996690143289215,2.739659284443531,1138.6439041609742,0.9048751604338944,0.0166223903102105,8.662006414909083e-06,1.284048164827404e-09,2.901240694621961e-05,7.086932403447042,121.09800086665244,0.7137360489612998,3.039262579839138e-05,45.77791754439419,134.0812682379022,126.50849825384608,0.7241217395643266,273.11380296980184
2.6388049196005863e-19,0.0944131708228034,0.0198451391897537,0.1180422021832511,2.1935627693019324,0.1180422021832511,0.4535423835626316,0.9000001752720047,2.745345616814211,1138.0681845837232,0.9073488864452562,0.016609252017594,8.655159988324181e-06,1.284018296163695e-09,2.9044745295454148e-05,7.120552005139974,121.81207189711682,0.7156720533401969,3.042173757683675e-05,45.79641763888663,134.22025125840213,126.65251350994131,0.7261243894792483,273.41036195056745
2.597025103811536e-19,0.09451596930449,0.019835357525234,0.1181668828985945,2.200026411940375,0.1181668828985945,0.4537076392192118,0.9003326296084448,2.751008011818008,1137.4994714102793,0.9098120040653894,0.0165962443306675,8.648381620983643e-06,1.2839393140648162e-09,2.9076430477576034e-05,7.153653494505258,122.50936748119211,0.7176008919613324,3.0450227862051637e-05,45.81402213713509,134.36045063878058,126.79687266626526,0.7281183548853625,273.7087430113684
2.556491629126854e-19,0.0946186968063321,0.0198257281987948,0.1182915038553329,2.2064611167955124,0.1182915038553329,0.4538728481642267,0.9006674649360573,2.756638208756537,1136.936535838484,0.9122643973877904,0.0165834132499036,8.641695283951904e-06,1.283823954886478e-09,2.9107682750909077e-05,7.186333725961936,123.19233528478838,0.7195223763323255,3.0478314991391e-05,45.83070377903151,134.50140933804877,126.94140839030617,0.7301035524979018,274.00852799135686
2.5173910234149347e-19,0.0947212041455722,0.0198162016923013,0.1184158699786405,2.2128657564074934,0.1184158699786405,0.454038090944491,0.9010042131150504,2.7622417895380966,1136.381358735272,0.914705885080544,0.0165707122230698,8.635076718639867e-06,1.2836648979503718e-09,2.913835332656165e-05,7.218570004806375,123.86063947290432,0.7214363607868483,3.050584959026294e-05,45.846717370309946,134.6435869624661,127.08631559678,0.7320799024168948,274.3102932853938
2.479433336451265e-19,0.0948237811796371,0.0198068740034677,0.1185403246104771,2.2192410429814733,0.1185403246104771,0.4542058474159502,0.9013444545292744,2.7678268522185485,1135.8327355792644,0.9171361786275898,0.0165582103871806,8.628561952673603e-06,1.2834748500476775e-09,2.916863287755339e-05,7.250352960068579,124.51380553613944,0.723342862989134,3.0533025468235696e-05,45.862088828739566,134.78654309784062,127.23133463141131,0.7340473280550384,274.6138155116311
2.4419453390545053e-19,0.0949263711468404,0.0197977284457299,0.1186647965371016,2.2255873489877858,0.1186647965371016,0.4543752857428041,0.9016871019105016,2.773388728658653,1135.2904807983468,0.9195551832936414,0.0165458968607521,8.622145315660343e-06,1.283251084862026e-09,2.919845233885006e-05,7.281614295934935,125.15008059460928,0.7252418581992003,3.055977518002172e-05,45.876128680602896,134.93028027188248,127.37645116529428,0.7360057560668657,274.9193453257197
2.4042054092046854e-19,0.0950288735070324,0.019788734139698,0.1187891659405959,2.231904586365999,0.1187891659405959,0.4545454390316084,0.9020311934457164,2.7789232737667016,1134.7545474766152,0.9219628604079568,0.0165337531658096,8.615817178639763e-06,1.2829926861520372e-09,2.9227786349317512e-05,7.312365294622098,125.76987672975126,0.7271331825299592,3.058607198839085e-05,45.888117910345336,135.07478100994604,127.52164579790173,0.7379551162791891,275.2268104471293
2.3665182029993123e-19,0.0951313544172868,0.0197799148578046,0.1189135102183927,2.2381937153545577,0.1189135102183927,0.4547155700033437,0.9023760240594292,2.78442310173424,1134.224633915807,0.9243590848314848,0.0165217852732891,8.609580653094944e-06,1.2827011964781912e-09,2.9256652707992105e-05,7.3426378369786915,126.37448065930744,0.7290164173529647,3.061193410475937e-05,45.89810567754212,135.2200015005417,127.6669102781385,0.7398953416227945,275.53631588245486
2.32886773454602e-19,0.0952336718203556,0.0197712295313385,0.1190376766779406,2.244453250307657,0.1190376766779406,0.4548869807041752,0.9027219673161622,2.7899010797061976,1133.701825011898,0.926743986044521,0.016509973942858,8.6034257127973e-06,1.2823696090867367e-09,2.928492495030467e-05,7.372404274763369,126.96331917053784,0.7308913825969399,3.0637237348754594e-05,45.90560115787244,135.36616346708135,127.81230759141044,0.7418263680653678,275.8477762228302
2.291616525198855e-19,0.0953354482232024,0.0197625595624823,0.1191612186195346,2.2506778289803666,0.1191612186195346,0.4550624350242903,0.9030715030600964,2.7953916961503085,1133.1908826354993,0.929117721407697,0.0164982379580974,8.597310035485897e-06,1.281982531318545e-09,2.93123268743198e-05,7.401632606787016,127.53585041656991,0.7327578755865563,3.066170461964315e-05,45.91355969159287,135.5144119057612,127.95827590996856,0.7437481345456335,276.16216257606374
2.254100571791113e-19,0.095436846319348,0.0197539616636967,0.1192843439686853,2.256866499725098,0.1192843439686853,0.4552434618165227,0.90342673508541,2.8009010416004747,1132.6994935447583,0.9314802857673316,0.0164866251746423,8.591258558958999e-06,1.2815528040827483e-09,2.9339086190301534e-05,7.430423867347503,128.0949792500553,0.7346158424887894,3.068556275297936e-05,45.921945140546605,135.66456618600523,128.10504802719154,0.7456605829086826,276.47931991653303
2.21626702847536e-19,0.095537587281056,0.0197453422921291,0.11940670475526,2.263019785616558,0.11940670475526,0.4554284486779065,0.903784370312664,2.806426260881085,1132.229510548891,0.9338316258146528,0.0164750586892335,8.585231208563601e-06,1.2810609343309346e-09,2.936490369433284e-05,7.458722989410956,128.639492330978,0.7364654159311946,3.070851231750006e-05,45.93149563807276,135.81716419493907,128.2528700420594,0.7475636578424738,276.7999052491042
2.1783571448485293e-19,0.0956375772392093,0.0197366681467065,0.1195281746405631,2.2691373718268086,0.1195281746405631,0.4556166166402716,0.9041436903426426,2.8119645277493817,1131.7812522038887,0.9361715932679858,0.016463506868954,8.57921150023664e-06,1.2805030820025914e-09,2.93897126495562e-05,7.486550592281136,129.17017717771282,0.7383063478231565,3.073048474284557e-05,45.94192298763968,135.9724095956951,128.40176462343868,0.7494573068154838,277.1240313941236
2.1406712390364666e-19,0.0957368107309551,0.0197279394721595,0.1196487479778398,2.2752204733941834,0.1196487479778398,0.4558067854840998,0.9045033098634112,2.8175064634532028,1131.352400890929,0.9385001377264036,0.0164519674215686,8.573198239483393e-06,1.279882465322929e-09,2.9413567537252248e-05,7.513976616020945,129.68916121785875,0.7401381206317242,3.075153221240483e-05,45.95339133537171,136.13007238150047,128.55155408464933,0.7513414800154923,277.4513508059802
2.10294918955495e-19,0.0958352450045065,0.019719135866965,0.1197683498356834,2.281269657209784,0.1197683498356834,0.4559972607108605,0.9048618544740384,2.8230421428832897,1130.9424786729626,0.9408170139390688,0.0164403991643454,8.567169965787085e-06,1.2791924909840704e-09,2.943636743690786e-05,7.540984742811382,130.19608194622762,0.7419604700742068,3.077155182469593e-05,45.9663652797123,136.2901975171661,128.70225869275507,0.7532161302894782,277.7819811278313
2.0658806002502544e-19,0.0959329497855684,0.0197102815075473,0.1198870662218279,2.287284703839068,0.1198870662218279,0.4561881317832989,0.905220007053878,2.8285697379677983,1130.550491650312,0.943122156638745,0.0164288209665585,8.561136512015947e-06,1.278439883635989e-09,2.945823474815648e-05,7.567619140205741,130.6919938541725,0.7437735137249291,3.07906640529511e-05,45.98232889799407,136.4525352914802,128.85375089671288,0.7550812130846121,278.1156967390151
2.0301053142288718e-19,0.09602994570786,0.019701385812101,0.1200049266014207,2.293265519131133,0.1200049266014207,0.4563798430016293,0.9055779407578288,2.834091522268125,1130.1766829314265,0.9454155473489498,0.0164172432974655,8.555103333749625e-06,1.277630431242189e-09,2.9479260502942304e-05,7.593942453122098,131.17886445039775,0.7455772587546701,3.080895838531629e-05,46.002014096026834,136.6170918028779,129.00599499742884,0.7569366863903242,278.4526170065002
1.9953363506757184e-19,0.0961260683903651,0.0196923952575739,0.1201217295386605,2.299211227240675,0.1201217295386605,0.4565719440360761,0.9059350781305542,2.839608736313421,1129.8228918567652,0.9476971612891988,0.016405635089189,8.549054241370022e-06,1.2767573293852807e-09,2.949930746293625e-05,7.619888822460393,131.65486521087186,0.7473720842770821,3.082629877458262e-05,46.030587158524085,136.78457633708155,129.15924773253508,0.7587825106814308,278.7931625377873
1.9614400765938812e-19,0.0962212241563069,0.0196832813906453,0.1202373626365404,2.3051215403425496,0.1202373626365404,0.456763700192617,0.9062907638939872,2.8451190501323533,1129.489724056531,0.9499669960827818,0.0163939794829516,8.542980449688179e-06,1.2758221761884312e-09,2.9518394643813093e-05,7.6454752541362705,132.12046328582437,0.7491580907490368,3.084270118267727e-05,46.068350279844495,136.95498647522865,129.31361637920318,0.7606186488623011,279.1374499757412
1.9286275725473328e-19,0.0963155472852752,0.0196740849144808,0.1203519824991071,2.3109995930497917,0.1203519824991071,0.4569531521997889,0.9066425739864185,2.8506007992702926,1129.176792017524,0.9522248911616163,0.0163823077972376,8.536898278914903e-06,1.2748287021609496e-09,2.9536592379338345e-05,7.670701759982701,132.57558685673197,0.7509354005848161,3.085823794837417e-05,46.11506942255812,137.12819301163523,129.46893487746314,0.7624450662120476,279.4853229721157
1.896999817910244e-19,0.0964088660534297,0.0196647602245794,0.120465412963343,2.316843882586449,0.120465412963343,0.4571399469525383,0.9069907400699736,2.8560560229795424,1128.878104820884,0.954471165209274,0.0163706133476866,8.53080424579815e-06,1.273769954853784e-09,2.955377394458428e-05,7.695475314874405,133.01761384784413,0.7527039192233933,3.087278577582142e-05,46.17451111541192,137.30427090987564,129.62485003583794,0.764261730330721,279.8364527448344
1.8668573764747304e-19,0.0965013096285329,0.0196553492619942,0.1205778098815821,2.322653983461572,0.1205778098815821,0.4573255576622088,0.9073367470168144,2.8614913923057324,1128.5947032853571,0.9567057234086528,0.0163589129297678,8.524707102536686e-06,1.272649806196885e-09,2.9570005221391743e-05,7.719819943810881,133.4470845570142,0.7544629956210358,3.0886410582400986e-05,46.249561224281,137.48358551428723,129.7813892369575,0.7660686110864958,280.1910689747893
1.8375986534333935e-19,0.0965929060902244,0.0196458657809867,0.1206892197566322,2.3284311663003683,0.1206892197566322,0.4575099813650592,0.907679532132972,2.8669056303298954,1128.3271800724954,0.9589286365381656,0.0163472184669165,8.518613062489089e-06,1.271468713740065e-09,2.9585285331518333e-05,7.743697073072595,133.86284797794525,0.7562124327638082,3.089911344841445e-05,46.33956281001103,137.66608913388586,129.93864466787932,0.7678656805638265,280.5492544873336
1.8090271838341352e-19,0.0966837017615999,0.0196363261111909,0.1207997016919981,2.334174291056591,0.1207997016919981,0.4576934572105975,0.9080205677140888,2.87229899610817,1128.0763507344625,0.9611398855564156,0.0163355523155092,8.512533775669234e-06,1.2702285200769027e-09,2.959963879595514e-05,7.767085262411467,134.26444384666257,0.7579526449325914,3.0910921498075675e-05,46.44389645316418,137.85168715779832,130.09668170155132,0.7696529130125611,280.9112301392181
1.7815530139966282e-19,0.0967735975860263,0.0196267035102444,0.1209091562576785,2.339883130317803,0.1209091562576785,0.4578758111784063,0.9083593484595134,2.877672707303713,1127.8435780528694,0.9633396543528728,0.0163239189430085,8.506471570093058e-06,1.268929181916561e-09,2.961305726491853e-05,7.789981396911017,134.6519595282803,0.7596837832047013,3.092182756002838e-05,46.56275285206699,138.0404880772578,130.2555559538713,0.7714302847979927,281.2769529178824
1.7548887228677251e-19,0.096862701721956,0.0196170365764881,0.1210177193367307,2.345558515664012,0.1210177193367307,0.4580572992927728,0.9086958567064264,2.883025183290321,1127.628178235706,0.9655279241234148,0.0163123476708241,8.50044172528618e-06,1.2675789276570534e-09,2.9625666509569705e-05,7.81243061109145,135.02655384708163,0.7614058546130648,3.093195736549532e-05,46.69494469402926,138.2321102085048,130.41523980054035,0.7731977743518367,281.64611078630924
1.7282660193480251e-19,0.0969509900114264,0.0196073160379462,0.1211253528442956,2.3511997599036056,0.1211253528442956,0.4582383513216909,0.9090304987412204,2.888360639653027,1127.4310118772637,0.967704596901092,0.0163008207292802,8.494434981386265e-06,1.2661710933507814e-09,2.9637329168868443e-05,7.834352615015075,135.38619539761595,0.7631187575476431,3.094117692767204e-05,46.84431607701467,138.42687928522537,130.57586798151598,0.7749553621241148,282.0190903525877
1.7019724664612443e-19,0.0970384912868838,0.0195975525564518,0.1212320939049603,2.356806566319789,0.1212320939049603,0.4584192051294101,0.9093637861545064,2.8936798757446844,1127.250785451047,0.96986966341321,0.0162893451564205,8.48845500595133e-06,1.2647093516872411e-09,2.9648110796229198e-05,7.855773736860958,135.73156034577494,0.7648223858399561,3.0949550261236144e-05,47.00495674622133,138.62416814380668,130.73727066682468,0.7767030305359331,282.39548288809124
1.6755647269672315e-19,0.0971252926599705,0.0195877749793676,0.1213380483623746,2.36237988651369,0.1213380483623746,0.4585995404510328,0.909695431052184,2.8989774052131034,1127.0874950337045,0.9720230755326504,0.0162779418937254,8.48251271168603e-06,1.2631964737957955e-09,2.965805533886237e-05,7.876684649762438,136.06243508907636,0.7665167392780295,3.095712287160092e-05,47.18157818878628,138.8238886205563,130.8993766922831,0.7784407639331375,282.7751705591543
1.6493748602158462e-19,0.0972114730551896,0.0195780108152549,0.1214433162936781,2.3679206779913327,0.1214433162936781,0.4587785036018018,0.910025120529904,2.904243944518343,1126.9402792589776,0.9741648294364136,0.0162666243417911,8.476615081704617e-06,1.2616344354413194e-09,2.9667192614715653e-05,7.897078237180702,136.37880687218998,0.768201448062247,3.0963925724539506e-05,47.37431928927517,139.02583041781455,131.06213706964866,0.7801685485408314,283.15788562225754
1.6235396163264386e-19,0.0972971781911002,0.0195683081309726,0.121548075560959,2.373429337356917,0.121548075560959,0.4589560928351773,0.9103537209285478,2.90947469880968,1126.807110754364,0.9762948574924468,0.0162554308416313,8.47078209569116e-06,1.2600286865628795e-09,2.967561563158872e-05,7.916938337195724,136.6801575995544,0.7698763943190611,3.0970053913407243e-05,47.57928181302351,139.22964206814993,131.2253266709538,0.7818863724187429,283.54300325194936
1.598054058207472e-19,0.0973823059202586,0.0195586350200213,0.1216522016439316,2.3789068946567147,0.1216522016439316,0.4591309154343103,0.910679258312342,2.9146626025128546,1126.6859504204767,0.9784131821660628,0.0162443450437476,8.465005233844544e-06,1.2583797703591554e-09,2.96833252718247e-05,7.936290233859058,136.96744388690152,0.771542073880926,3.097550611759493e-05,47.79293209453476,139.43490371659672,131.3887764956079,0.7835942254174256,283.9300426955556
1.5731897905552525e-19,0.0974670285531561,0.0195490492973526,0.1217558939730791,2.3843524128019604,0.1217558939730791,0.459304600948501,0.9110040376447018,2.9198141719464923,1126.5753780283237,0.9805196539383756,0.0162334071262103,8.459305433147688e-06,1.2566950313870431e-09,2.9690436634720014e-05,7.955125156190061,137.24038371716068,0.7731988204810604,3.0980398938960586e-05,48.01526828923627,139.64134175615283,131.55229970715908,0.7852920991352783,284.3184528275838
1.5487074214856072e-19,0.0975515610651863,0.0195396205657902,0.1218594026749126,2.3897669421766423,0.1218594026749126,0.4594786205240369,0.9113286781243244,2.9249338493894887,1126.4743070534112,0.9826141066021926,0.0162226562435882,8.453703097232052e-06,1.254986253766932e-09,2.9697141955831767e-05,7.973478652136096,137.49953354112725,0.7748465934498033,3.098492327264146e-05,48.24628729550607,139.84881746152746,131.7157214995604,0.786979986876372,284.708024137407
1.5249589198910406e-19,0.0976358824200495,0.0195303438732299,0.121962707706751,2.3951513077229767,0.121962707706751,0.459652638074394,0.9116521484932012,2.930019676398135,1126.3826965461672,0.9846965925735244,0.0162120866531212,8.448195233518115e-06,1.2532590483040502e-09,2.9703527890950072e-05,7.991423062340666,137.746826936264,0.7764853277307078,3.0989162137391875e-05,48.48467228637573,140.05731565007852,131.87904165689756,0.7886578836090683,285.0986341778105
1.5023971736269194e-19,0.0977200568278905,0.0195212345018272,0.1220658596972816,2.4005038929401614,0.1220658596972816,0.4598271325988698,0.9119765110871836,2.935073778475763,1126.3084551555464,0.9867668584562764,0.0162016925900451,8.44277883795995e-06,1.2515133524623384e-09,2.9709590120823355e-05,8.008991802557551,137.98339948314995,0.7781151988828369,3.099311066508414e-05,48.73422399062933,140.26783798314622,132.04255539290577,0.7903257859254156,285.4906321385833
1.4812603503647657e-19,0.0978040598129027,0.0195122861413991,0.1221688337082164,2.4058237292972606,0.1221688337082164,0.4600034092928631,0.912302681421097,2.940106750157633,1126.2508323952093,0.988824954240453,0.0161914721961409,8.43745294223082e-06,1.2497521145891172e-09,2.971538507013321e-05,8.02622444070241,138.2101024062271,0.7797360792686212,3.099682246891495e-05,48.98889701393363,140.48022088249192,132.20617560212793,0.7919836920013128,285.8838192614601
1.4608169008902165e-19,0.0978880834400539,0.0195035611192456,0.1222718520754442,2.4111091090039585,0.1222718520754442,0.4601836707636914,0.9126342921858104,2.945128465637425,1126.2159789356074,0.990870737730881,0.0161814601179651,8.432235600815612e-06,1.2479797487113947e-09,2.972098827010468e-05,8.043144781239114,138.42767618390658,0.7813479529884095,3.100037529921018e-05,49.248689953056726,140.69516685700074,132.3700746114862,0.7936316015574237,286.27838826769414
1.44111771351242e-19,0.0979721414236319,0.0194950599892924,0.122374915884151,2.416356192291708,0.122374915884151,0.4603684849360992,0.9129761004880488,2.950143072408172,1126.202854187636,0.9929040633799736,0.0161716432541203,8.42711998651401e-06,1.246195204074216e-09,2.9726372220339596e-05,8.059773080803067,138.63688666890658,0.782950761680892,3.100374109485495e-05,49.51320223414966,140.9128365744262,132.53425245444816,0.7952695158208318,286.67423391338315
