Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
1.1791789527672269e-18,0.1375878117329834,0.0461047383893393,0.1717088208172645,-0.007474560294402,-0.06998465177469,1.9975077414854363,0.1717088208172645,0.5739323951725529,1.1687859797992506,2.1488958395120483,618.7100784812098,0.8023601344015299,0.038716866432957,2.0175542695652464e-05,8.351398724727029e-05,6.47290311307753,0.3599351547851059,94.89182427145184,0.6397204385681907,8.595502013838392e-05,50.09139049400634,111.67443443202043,108.84341892310962,0.6428216147062854,216.8000686333555,244.5307472424452
1.1715931026375917e-18,0.1381614106250525,0.0463286168619484,0.1724193989185046,-0.0078070125978301,-0.0704578714389154,2.0043454283004603,0.1724193989185046,0.5763627166090683,1.1737718181363632,2.1565629478647708,620.6649184303362,0.8051191372336471,0.0388921097703708,2.0266862829792e-05,8.395910702664009e-05,6.500136250078575,0.3609684870343192,95.4021135623736,0.6419413844775956,8.640958860030792e-05,50.2882628172121,111.9765942797196,109.15126973935742,0.6450505678791415,217.44102773750728,245.2112866945465
1.1639777380335552e-18,0.1387361493982258,0.0465534524023812,0.1731312846482562,-0.00814032991826,-0.0709406562426797,2.011177622613728,0.1731312846482562,0.5788025551733129,1.1787640239227093,2.1642389703667275,622.6142808689622,0.8078749994724623,0.0390679648773321,2.03585017599438e-05,8.440737454899517e-05,6.527508281520756,0.3619950882242839,95.91801511947531,0.6441603327702168,8.686730407991455e-05,50.48714884251361,112.27734901511204,109.45769411862764,0.6472773739804702,218.07994285376023,245.8888822656316
1.1562761877771825e-18,0.1393118743223131,0.0467791629494476,0.1738442958022151,-0.0084739333073613,-0.0714320341042673,2.0180036771719188,0.1738442958022151,0.581250860531899,1.1837608821261654,2.171921519387034,624.557964508858,0.8106274095106462,0.039244376045623,2.0450430456291348e-05,8.48584994836216e-05,6.554969491032902,0.363015926342475,96.43769442928196,0.6463770159545749,8.732787649324658e-05,50.68870697776,112.57670793782025,109.76268842972942,0.6495017523440839,218.71651112544632,246.56311560430132
1.1486413687142762e-18,0.139888663003718,0.0470058341509503,0.1745585507839101,-0.0088065063804482,-0.0719300927696079,2.024821308737076,0.1745585507839101,0.5837105991141092,1.1887661394948448,2.1796188771609177,626.4956389156262,0.8133761258298706,0.0394214438586272,2.054270133331284e-05,8.531286239274173e-05,6.582524448920744,0.364029399878514,96.96116752206824,0.648591149234684,8.779168752985685e-05,50.892840587298856,112.87445742379975,110.06605907500946,0.6517234296425102,219.35043757391213,247.2334839479521
1.1410727677975377e-18,0.1404667720771183,0.0472336909136485,0.1752743771827617,-0.009137963095964,-0.0724345979447587,2.0316294550340173,0.1752743771827617,0.5861833144733762,1.1937825949779906,2.187331663698473,628.4275377675486,0.8161208431230232,0.0395993640211166,2.063541637369291e-05,8.576977847395919e-05,6.610017384569352,0.3650395626686886,97.48266810521064,0.6508024556706566,8.825808709072258e-05,51.09844723805258,113.17049033387576,110.36774414353994,0.6539421397456241,219.9816810407475,247.8991637474004
1.1334609124778377e-18,0.141045999005693,0.04746261646903,0.1759915401888487,-0.0094675843641305,-0.0729448918012008,2.038427462623101,0.1759915401888487,0.588668856987935,1.198808393425461,2.19506110539643,630.3532148023357,0.8188613092970493,0.0397780683221733,2.072854003239884e-05,8.622942592081499e-05,6.63749315260891,0.3660441038703843,98.00341737059942,0.6530106880873985,8.87272407287385e-05,51.30460401519936,113.46488844792216,110.66774769314736,0.6561576235817138,220.6104713240259,248.5605166447412
1.125703935996829e-18,0.1416258796965465,0.0476922846353353,0.1767094363539899,-0.0097945992526064,-0.0734632725693319,2.0452168535182325,0.1767094363539899,0.5911613396395681,1.2038344981733036,2.202793365585978,632.272475780588,0.8215970892266116,0.0399572401078178,2.0821907299540307e-05,8.669079028007457e-05,6.664939484745419,0.3670449639439035,98.52318079339268,0.6552155505253014,8.919812327461723e-05,51.511149137081766,113.7580902504056,110.9663059123604,0.6583696290009395,221.23719694181625,249.2183853350216
1.117845639440052e-18,0.1422058980501214,0.0479223416644927,0.1774274943840155,-0.0101183268813123,-0.0739860608811189,2.051994997840648,0.1774274943840155,0.5936610894041047,1.208861890628699,2.210534652747421,634.1851472521637,0.8243281423811669,0.0401367299999208,2.0915440333465825e-05,8.715218469933876e-05,6.6922083406338775,0.3680453355543535,99.03557777208476,0.6574167249674978,8.966906059074135e-05,51.71777244031483,114.05013292069772,111.26350136680313,0.6605779106411472,221.8618737859632,249.8723960644757
1.1100133184035361e-18,0.1427862016678204,0.0481529204099178,0.1781459036722055,-0.0104379610454589,-0.0745126900828927,2.058761919946218,0.1781459036722055,0.5961665251210889,1.2138902036053856,2.218276360904552,636.0914210655828,0.8270541997245117,0.0403166325014591,2.1009188380124632e-05,8.76139262919441e-05,6.719301621786856,0.3690443114147704,99.5407386062974,0.6596138805909806,9.014037264058666e-05,51.92126520734651,114.34080128450331,111.5592535646492,0.6627822297959997,222.4843418794652,250.5219792224264
1.1022749938289953e-18,0.1433670204491064,0.0483842046924489,0.178864925291114,-0.0107536923019732,-0.0750442749943929,2.0655173864493164,0.178864925291114,0.598677268765945,1.218920017298816,2.22601363211725,637.9910952615787,0.8297748769317792,0.0404970493107999,2.110320443501823e-05,8.807643341968605e-05,6.746202941272323,0.3700418401543493,100.03805294248905,0.6618067811792855,9.061248019480446e-05,52.12523720808635,114.62977187888038,111.85315902976129,0.6649823542853847,223.10428148956177,251.1663572408458
1.0945774489487569e-18,0.1439483720234923,0.04861626942172,0.1795846525622703,-0.0110653376713551,-0.075576517304479,2.072260699887949,0.1795846525622703,0.6011935179937319,1.2239519429204595,2.2337454093771023,639.8844538895149,0.8324901941900722,0.040678133242648,2.119756813061389e-05,8.854010777254001e-05,6.772902190845786,0.3710380337197795,100.52722893153148,0.6639951787673662,9.108579267474916e-05,52.32952875027658,114.91680113702382,112.14511822694398,0.6671780583280656,223.721498395624,251.8044744342401
1.0870029533337151e-18,0.1445299761856263,0.0488489077337647,0.1803047153912476,-0.0113733528237667,-0.0761096130910393,2.07899091670088,0.1803047153912476,0.6037132743724157,1.22898399573837,2.241468622595208,641.7717898874635,0.8351997905440791,0.0408596917406201,2.129217912486723e-05,8.900444072739181e-05,6.799391487015822,0.3720336098079316,101.0081252543978,0.6661789321186536,9.155979219478642e-05,52.53469890583085,115.20209541662432,112.43521832968467,0.6693691224165368,224.33622548681123,252.43656004063905
1.0795756062361117e-18,0.1451120264351815,0.0490822857004386,0.1810253601897189,-0.0116781603194552,-0.0766429282958015,2.0857075786491874,0.1810253601897189,0.6062367337113552,1.234017372064936,2.2491801909808937,643.6531048173798,0.8379034336044625,0.0410418619580958,2.138710888905468e-05,8.94694051172096e-05,6.8256323351612895,0.3730302990365093,101.47987651804831,0.6683577821154973,9.203446886763194e-05,52.73995678443372,115.48538205664124,112.72335343703708,0.6715553331940468,224.94831523845943,253.06198179436373
1.0721099060007457e-18,0.1456959040826282,0.0493175307735006,0.1817481788230484,-0.0119804156277283,-0.0771805126082502,2.092411359358133,0.1817481788230484,0.6087655173136706,1.2390591146059815,2.256868451430861,645.5287161055651,0.8406004773945085,0.041225234143422,2.14826650043888e-05,8.993790316007288e-05,6.851713183419773,0.3740234436481084,101.94531877172098,0.6705315203351108,9.25127312505528e-05,52.941976448735645,115.76608448458153,113.0092182682341,0.6737364833337567,225.55712028124347,253.68014252489724
1.0645688942799168e-18,0.146281215893582,0.0495543448763063,0.1824726569210801,-0.0122804809602562,-0.0777227485145686,2.099101795475207,0.1824726569210801,0.6112973586722591,1.244105354738622,2.264530931885058,647.3984241458231,0.8432905698628821,0.0414095305824509,2.1578702752710285e-05,9.04094364997482e-05,6.877631031700006,0.3750129754856574,102.40430757819038,0.6726999491623369,9.299406077597724e-05,53.14181587791236,116.04441339963893,113.29287571340656,0.6759123714199947,226.1626895131721,254.2912128204292
1.0571897613850536e-18,0.1468677815880734,0.0497926136233656,0.1831985770737988,-0.0125793483215976,-0.0782695971697748,2.105778838623902,0.1831985770737988,0.613830904713063,1.2491534057774976,2.272164833238947,649.262125177659,0.8459734935326165,0.0415946712494836,2.167518043224788e-05,9.088352613140104e-05,6.903357427045476,0.3759995610401301,102.85627308587168,0.6748628869026444,9.34779810185648e-05,53.34035474364234,116.32043457428324,113.57430228161746,0.6780828018315768,226.76475469626035,254.89552927618524
1.0499565810711952e-18,0.1474561256328005,0.05003274855427,0.1839266049064653,-0.0128764741238398,-0.0788194007936268,2.112441278433907,0.1839266049064653,0.6163679055921236,1.254208783146942,2.279768374104466,651.119898920077,0.8486490860313587,0.0417809777881349,2.177226565301456e-05,9.136182271903868e-05,6.928955220906106,0.3769790237273678,103.30303550998198,0.6770199734243706,9.396614153253924e-05,53.53797058409739,116.59361315803191,113.85321031382036,0.6802475846271562,227.3629024400944,255.4920317788147
1.042873316606786e-18,0.148045773917311,0.0502743920255448,0.1846561319911361,-0.013171176386048,-0.0793736188298225,2.1190901130464392,0.1846561319911361,0.6189041089957472,1.2592634568506935,2.2873342392151947,652.9714940001579,0.8513170494143797,0.0419681260314385,2.1869789490067024e-05,9.184320117358824e-05,6.954399954949996,0.3779528519753021,103.74406368040712,0.6791711483491455,9.445740719938574e-05,53.73579341282951,116.86427931675208,114.12962712228952,0.6824065354325713,227.95723412087813,256.0813768909189
1.0359177894335314e-18,0.1486364198723681,0.0505173450638824,0.185386800764855,-0.013463030791384,-0.0799328974889646,2.1257252895280603,0.185386800764855,0.6214388544851404,1.2643138237875984,2.2948636699629605,654.8167862183989,0.8539772589107119,0.0421560014486546,2.196769226089353e-05,9.232736045580912e-05,6.979727302431565,0.3789198004592919,104.18067834976765,0.6813162962267831,9.495147115229976e-05,53.93452669400572,117.13252258702124,114.40360654303852,0.6845594753301572,228.54775541802627,256.66487391315906
1.028983785200264e-18,0.1492279702404963,0.0507615522535669,0.1861184944796346,-0.0137525383673043,-0.0804961671920943,2.1323445324819463,0.1861184944796346,0.6239733178833126,1.269363336044996,2.3023609713336843,656.6560604070837,0.8566294939122868,0.0423445631091299,2.206595263633661e-05,9.281378923715007e-05,7.004908143528026,0.3798809924776475,104.6121409451338,0.6834552267497799,9.544782859010314e-05,54.13029768039059,117.3985369753098,114.67548143414196,0.6867062307499884,229.1346247851276,257.2426934961874
1.0219547153279317e-18,0.149820518202797,0.0510070798490067,0.1868512953694746,-0.0140398262218968,-0.0810633647655287,2.138946256670613,0.1868512953694746,0.6265094408938633,1.274415120062851,2.309830899347153,658.4888602231188,0.8592733928468237,0.0425338364753525,2.2164583885019605e-05,9.330325628020735e-05,7.030071594025494,0.3808329396766405,105.0438951885294,0.68558777587174,9.594723473898268e-05,54.32241233811175,117.66214074609633,114.94524263370126,0.6888466333630243,229.71773947348868,257.81571535985285
1.0148689620782085e-18,0.1504140941035822,0.0512539900830223,0.1875852780338488,-0.0143253077079953,-0.0816320692832272,2.145530447942909,0.1875852780338488,0.6290477102538674,1.2794685291632284,2.317273611110104,660.3143516346918,0.8619088994253035,0.042723934212112,2.226364471709851e-05,9.379750654508422e-05,7.055475628553565,0.3817707271902445,105.48772495192708,0.6877137714702822,9.645141540520051e-05,54.51007724098781,117.923058193795,115.21283059275562,0.6909805199761219,230.29683578842292,258.38453691495624
1.0078135646654642e-18,0.1510092998868969,0.0515027937215663,0.1883211655046582,-0.0146082696619553,-0.0822054549115359,2.152097802067217,0.1883211655046582,0.6315887585667754,1.284525187609877,2.324683344140701,662.1327574319421,0.8645357434167422,0.0429151778617881,2.23633026898323e-05,9.429818573553022e-05,7.081159210059307,0.3826917098801331,105.94430286212148,0.6898330713530998,9.69620145710085e-05,54.693257628191255,118.1810330318837,115.4780927539112,0.6931077324288875,230.87171578456284,258.94835821783056
1.0009774782347742e-18,0.1516044844871898,0.0517522096225307,0.1890570578179175,-0.0148881076653653,-0.082777820797745,2.1586456272507384,0.1890570578179175,0.6341304937116204,1.2895779864481556,2.332072544306022,663.9435309315159,0.8671542394897089,0.0431069118182144,2.2463216163738647e-05,9.480205471949364e-05,7.107038836265738,0.3836003048715172,106.41107872964685,0.6919454935222212,9.747578752716497e-05,54.87289293162847,118.43656440709412,115.74137222887464,0.6952281174923376,231.44303081793095,259.50841019249845
9.942521949126406e-19,0.1521995186166235,0.0520021769319587,0.189792830537123,-0.0151643632679627,-0.0833477488553126,2.165173452581401,0.189792830537123,0.6366726302978516,1.2946261403415569,2.339441150915843,665.7462151799855,0.8697643572999669,0.0432991701705433,2.256340290283654e-05,9.530979322116092e-05,7.133183305804932,0.3844940993473514,106.88999926555248,0.6940509015764116,9.79934033319008e-05,55.04818883258552,118.68946364911312,116.00260353039585,0.697341526769337,232.0107369055972,260.0646580063829
9.875839283300344e-19,0.152794900905684,0.052253097322501,0.1905290907570412,-0.0154363169222057,-0.083914355657665,2.1716799807164806,0.1905290907570412,0.639217560641755,1.2996756847844844,2.3467900393530607,667.5404557926037,0.8723658702376109,0.0434922570205166,2.2664021375985768e-05,9.582284414260698e-05,7.159631757260425,0.3853714820834737,107.381965021085,0.69614916098417,9.851630677377009e-05,55.21949640207891,118.939227693441,116.261535448529,0.6994478165967877,232.57417060519916,260.6159337654263
9.810893556955944e-19,0.1533899983480158,0.0525045234066873,0.1912650812393891,-0.0157057191758356,-0.0844755585013038,2.178164027203247,0.1912650812393891,0.6417637370775392,1.304723264672206,2.354121746508761,669.3264634576294,0.8749587236855477,0.043685898459734,2.2764928848219928e-05,9.63394927001792e-05,7.186296472609845,0.3862361216918359,107.88454085488368,0.6982403478562534,9.904279113586018e-05,55.38690077276007,119.18616128824652,116.51837635670188,0.7015468479495367,233.13368169552515,261.1631979963608
9.746447884594581e-19,0.1539847660385205,0.052756441161164,0.1920007597117116,-0.0159742894707524,-0.0850300354356858,2.184623210779508,0.1920007597117116,0.6443137931931872,1.3097731762438176,2.361445134298786,671.1047298626606,0.8775428066194089,0.0438800932683432,2.286612468386829e-05,9.685966499284133e-05,7.213161681501,0.3870890020365316,108.39716890716446,0.7003242759125157,9.957278395122824e-05,55.5540128909639,119.4302722160482,116.7731392794222,0.7036384863459774,233.68926028925225,261.7060072389399
9.681474935672626e-19,0.1545793189631559,0.0530089614849291,0.1927362927445537,-0.0162427307506485,-0.0855750307111498,2.191055885061844,0.1927362927445537,0.6468706512254446,1.3148294917369483,2.3687673005623395,672.8756756380475,0.8801180490284807,0.0440749893446284,2.296768595342807e-05,9.738418787845378e-05,7.240239984321189,0.3879285979005918,108.91990764105049,0.7024008828197364,0.0001001071094516,55.72021729609671,119.671291432798,117.0257131605004,0.7057226017553146,234.24054577213175,262.2434360691735
9.617981648930605e-19,0.1551731078378455,0.0532616997974865,0.1934710245873499,-0.0165109080696119,-0.0861091590514233,2.197461705017333,0.1934710245873499,0.6494331406815513,1.3198873220797438,2.3760918462730936,674.6391270595702,0.8826844010338933,0.0442703269605343,2.3069477311377985e-05,9.791225319641042e-05,7.267524252038687,0.3887546305683543,109.45268480428098,0.7044700582001107,0.0001006449493698,55.88491395791755,119.9094780002059,117.27617302393756,0.7077990685064667,234.787562135146,262.7765260697429
9.55750202988473e-19,0.1557661378100555,0.0535146525567156,0.1942049275826251,-0.0167787687676999,-0.0866359677535509,2.203840733943634,0.1942049275826251,0.6519999737617638,1.3249454141033823,2.3834145174305106,676.3955608442092,0.8852415756131861,0.0444660418993389,2.3171465294079716e-05,9.844351920546552e-05,7.2949337815735165,0.3895680387695098,109.99152158991023,0.706531706765496,0.000101185961917,56.04811563934846,120.14489932010048,117.52453293230248,0.7098677651985765,235.33027481971905,263.30474443558666
9.49938479166247e-19,0.1563576140283258,0.0537672621590372,0.1949370202671186,-0.0170471548571467,-0.0871544457149232,2.210191218663275,0.1949370202671186,0.6545685199973872,1.329999910990618,2.39073782090291,678.1445879151732,0.8877894671301922,0.0446616925406645,2.32734197710602e-05,9.897548358530706e-05,7.322223690134774,0.3903737869050251,110.52489229460514,0.7085856484426972,0.0001017276442618,56.21003422914991,120.37797078419436,117.77091120648258,0.7119285746131077,235.86884999035743,263.82816442707696
9.443547420620917e-19,0.1569467742434837,0.0540189246785279,0.1956663876072675,-0.0173169894332054,-0.0876608816142316,2.216509787362733,0.1956663876072675,0.6571372448047066,1.3350523605505995,2.3980656966700264,679.8855899752365,0.8903280350192017,0.0448569080826008,2.3375147515685687e-05,9.950679046400688e-05,7.349397786332267,0.391172756604895,111.05320905971833,0.7106317462963295,0.0001022686289158,56.37079451186042,120.6088183545214,118.0154029704642,0.7139813836274957,236.40336827175696,264.34773513681426
9.389518798819013e-19,0.1575335308893817,0.0542695570762134,0.1963928655912121,-0.0175897240658117,-0.0881576278866291,2.222797721788267,0.1963928655912121,0.6597030573910868,1.3400980232519086,2.4053889000738105,681.6182502956109,0.8928569013925546,0.0450515200213729,2.347656071983998e-05,0.0001000370675711,7.376454176795994,0.3919652882728949,111.57641614236816,0.7126698853463065,0.0001028085334343,56.5305417823688,120.8375742194864,118.25797920146408,0.7160260831303322,236.9337917061229,264.8637552930088
9.338953438520506e-19,0.1581179545719611,0.0545191958450595,0.1971164985436183,-0.0178650487283745,-0.0886461870433345,2.229053531631086,0.1971164985436183,0.6622678934808917,1.3451398857757864,2.412713041459068,683.3425762694797,0.8953757524710348,0.0452454609458192,2.3577624255247136e-05,0.0001005656778751,7.403340359588944,0.3927533142063745,112.09294623476276,0.7146999399549304,0.0001033467265068,56.68953506443769,121.06427186459727,118.4986930124979,0.7180625679380537,237.46000186188897,265.3762689181951
9.29099223691689e-19,0.1586996333085882,0.054767524725994,0.1978367819458255,-0.0181430367757672,-0.0891259240258036,2.2352756549501254,0.1978367819458255,0.6648333146678327,1.350177528308943,2.4200481704293653,685.0589813564574,0.8978844898124746,0.0454384984711154,2.3678217025073188e-05,0.0001010916272688,7.430070663530753,0.3935365741825816,112.60383399448308,0.7167218010762557,0.0001038822095163,56.8477692456875,121.28922442575796,118.73769445536531,0.7200907367131125,237.98244638250495,265.8864826156823
9.24401642371646e-19,0.1592787430047114,0.0550146518252779,0.1985538858335507,-0.0184232044968241,-0.0895994055180558,2.241464723575562,0.1985538858335507,0.6673997596994156,1.3552100234692328,2.4273935454743074,686.7674349298202,0.9003827882440272,0.045630639479738,2.3778342615809287e-05,0.0001016151753895,7.456665045216818,0.3943140022521719,113.10958083515168,0.7187353569733925,0.0001044152357581,57.0088019546464,121.51238261708606,118.97493701919085,0.7221104918836042,238.50102328982624,266.39407788128455
9.19992759623467e-19,0.1598560991406062,0.0552611500719546,0.1992686693105336,-0.0187041910151161,-0.0900733762650222,2.2476236789859745,0.1992686693105336,0.6699642613201552,1.3602350783426629,2.434730419830713,688.4672783166454,0.9028699774615832,0.0458220348894829,2.387807967143456e-05,0.0001021383824961,7.48331922015266,0.3950801015603167,113.61789048584932,0.7207405155611262,0.0001049478462932,57.16799261799447,121.73351540673184,119.21037297435232,0.7241217395643266,239.0158915325072,266.89947207787964
9.159490040862493e-19,0.1604317666612997,0.05550705130382,0.1999811684066985,-0.0189862637489077,-0.0905510502660334,2.253753807883205,0.1999811684066985,0.6725228183107297,1.3652492605879163,2.442045116728809,690.1581105035606,0.9053457626337312,0.0460126086903986,2.3977388582802824e-05,0.0001026613624378,7.510069980968624,0.3958342274779,114.12995949730036,0.7227370272888693,0.0001054801459517,57.32623031946565,121.95279858365198,119.4440339585419,0.7261243894792483,239.5273004156276,267.4028346574421
9.120634999145658e-19,0.161005973582342,0.0557525451023437,0.2006916908278577,-0.0192687374274205,-0.0910312221356401,2.2598542339271197,0.2006916908278577,0.6750771462664917,1.3702564879589114,2.449338955833326,691.8396767940554,0.907810132095222,0.0462025675871187,2.4076377064678845e-05,0.0001031845410383,7.536892848283893,0.396578838061476,114.64494927425272,0.7247248097089606,0.0001060125736295,57.483257192007336,122.16990699044732,119.67581461584616,0.7281183548853625,240.03501309919008,267.90269595276425
9.081247305704917e-19,0.1615782617215088,0.0559972899045016,0.2013996583153,-0.0195519233188237,-0.0915145006588929,2.265924224262146,0.2013996583153,0.6776281198660086,1.3752537056417369,2.456621630187971,693.5109802107124,0.9102629448503704,0.0463916138158846,2.417488995095605e-05,0.0001037066462691,7.563742885578309,0.397316294015115,115.16150429508382,0.726703772880861,0.0001065438524271,57.639079770687566,122.38512990135598,119.905793289168,0.7301035524979018,240.5392562143512,268.3996395105142
9.042321887044858e-19,0.1621486227149468,0.0562412746408107,0.2021050417332128,-0.0198345523344776,-0.0920028103621039,2.2719644104555017,0.2021050417332128,0.6801767954275192,1.3802388704078674,2.4638973574380056,695.1715900904338,0.9127040071818652,0.0465796966947911,2.427290083105321e-05,0.0001042274426813,7.590596700363892,0.3980467075215162,115.67909637053212,0.7286738632597375,0.0001070737468601,57.79679835882199,122.59861217572444,120.13397112983206,0.7320799024168948,241.0401692496684,268.8940957489051
9.00310499495097e-19,0.1627170734409362,0.0564845636975603,0.2028079302505881,-0.0201161046092462,-0.0924938538331638,2.2779745481176064,0.2028079302505881,0.6827250185967707,1.3852128559723142,2.4711706102542776,696.8220630761306,0.9151334941746962,0.0467669747448711,2.4370492311032397e-05,0.0001047483209929,7.617523419708492,0.3987679558144104,116.19988962134433,0.7306350372752518,0.0001076036404589,57.95734999528745,122.8103028581217,120.3603238626984,0.7340473280550384,241.5372207581705,269.38550126604224
8.96377238539777e-19,0.1632843903658364,0.056727726366229,0.2035092327831293,-0.0203949457963803,-0.0929905049971482,2.283955040324909,0.2035092327831293,0.6852738908822354,1.3901800806332518,2.478435337865612,698.4631084986714,0.9175511324253246,0.0469537816420997,2.4467838271026444e-05,0.0001052714092128,7.64466305570398,0.39947539650103,116.72929831734676,0.7325871940278762,0.0001081356564212,58.119761289837456,123.01992336486498,120.5847682465438,0.7360057560668657,242.0305844848226,269.87338421963307
8.922682136047945e-19,0.1638505999441306,0.0569707794064893,0.2042089662182522,-0.0206716360996997,-0.0934933907209279,2.2899071779376707,0.2042089662182522,0.6878221466019765,1.3951370979425406,2.4856868143285227,700.0946994761872,0.9199567694416392,0.0471400983106689,2.45649287705414e-05,0.0001057963394028,7.672003388671073,0.4001695432555673,117.26714466332623,0.7345301264794438,0.0001086694331391,58.28370385577442,123.22760427355244,120.80735683062584,0.7379551162791891,242.5203249414447,270.3582809205875
8.8792986186147e-19,0.1644152947868004,0.0572134372594242,0.2049066383673661,-0.0209442881416575,-0.0940024233179446,2.295832013601627,0.2049066383673661,0.6903656553112341,1.4000774492670305,2.4929170183078786,701.7161062129903,0.9223503810036604,0.0473257399615411,2.46616675151335e-05,0.0001063223029147,7.699481131092225,0.4008526084817868,117.8112150829852,0.7364636341626094,0.0001092041596584,58.44884551836948,123.43341362492237,121.02817318291422,0.7398953416227945,243.0065641739785,270.8401711452979
8.834140693249967e-19,0.1649782255425412,0.0574555430695567,0.2056019699759513,-0.0212132451202947,-0.0945171029471512,2.301728969889329,0.2056019699759513,0.6929029134053473,1.40500011559711,2.500123699863312,703.3269485764519,0.9247320107381508,0.0475106371948348,2.475801834019535e-05,0.0001068489815527,7.727118582660113,0.4015236579001605,118.36272574400012,0.7383876641525233,0.0001097395172624,58.6115692088213,123.6374307109,121.24723038991397,0.7418263680653678,243.48910531445776,271.32025681600146
8.78576302868162e-19,0.1655383254576402,0.0576963453711247,0.2062937695654913,-0.0214787633941951,-0.0950312585157825,2.307597145350661,0.2062937695654913,0.6954322827100452,1.4098993763466945,2.507313349870411,704.927217464895,0.927102053420013,0.0476944897996518,2.4853824804404284e-05,0.0001073737506322,7.754704275960734,0.4021889040127279,118.91364936067691,0.7403021273410174,0.0001102728974457,58.77278951143407,123.8399723995583,121.46461374203292,0.7437481345456335,243.96771006679893,271.79856689379733
8.734317944208903e-19,0.1660950946562422,0.0579354857825232,0.2069814168030648,-0.0217408490850492,-0.0955440596872467,2.3134359703789693,0.2069814168030648,0.6979532061114624,1.4147718841428327,2.5144909727324216,706.5169955888405,0.9294604394111932,0.0478770275460137,2.49489460896372e-05,0.000107894911031,7.782120491687265,0.4028534898596416,119.46068788954535,0.7422071298937745,0.0001108026091106,58.93468757110019,124.04128487298571,121.68044981358597,0.7456605829086826,244.4425333657844,272.2753559711294
8.679238860675618e-19,0.1666481784799237,0.0581726956937602,0.2076644425089228,-0.0219998719814787,-0.0960568228393201,2.3192465744865176,0.2076644425089228,0.700461477942265,1.4196110885098965,2.521647930037178,708.0959451770676,0.9318069835554204,0.0480579697572844,2.504323593396792e-05,0.0001084118591524,7.809425976500763,0.4035144695553148,120.00612118087874,0.744102614218047,0.0001113280310929,59.097339448347945,124.24167348792106,121.89487307827432,0.7475636578424738,244.91384405078523,272.7528564946278
8.62147002251549e-19,0.1671972664895283,0.0584077730935085,0.2083424646324549,-0.0222558056024868,-0.0965680848071509,2.325029777606203,0.2083424646324549,0.7029526767516108,1.4244122576229363,2.528773041885895,709.6639034762508,0.9341416350449264,0.0482371729198618,2.513661955177793e-05,0.0001089242403735,7.8366181076732735,0.4041720746876261,120.5497910108274,0.7459885232958342,0.0001118488009149,59.26399498177884,124.44140997507138,122.1079594865062,0.7494573068154838,245.38177590115612,273.23141542817353
8.5605014662835775e-19,0.1677424484423881,0.0586407871131668,0.2090156036236561,-0.0225093537261732,-0.097078315704873,2.330786923823874,0.2090156036236561,0.7054247154356762,1.4291732609890109,2.535856523408558,711.2212684261779,0.9364643740554442,0.0484147103909784,2.5229135169868925e-05,0.0001094321570203,7.8637276694492915,0.4048260828692455,121.0927764693694,0.7478648103405365,0.0001123650269074,59.43115468220672,124.64052383570622,122.31972099456138,0.7513414800154923,245.84623722241017,273.711327031775
8.49570627682356e-19,0.1682832143707138,0.0588713289465116,0.2096831573113083,-0.0227598188115511,-0.0975900293443877,2.3365195977218165,0.2096831573113083,0.7078745091227326,1.4338848288643788,2.542896803302138,712.7676946668354,0.9387748621764828,0.048590126344365,2.5320545255010452e-05,0.0001099330530599,7.890648597880265,0.4054810884152444,121.6318868281589,0.7497314063231051,0.0001128741545018,59.59876922837663,124.8396358582108,122.53041090019288,0.7532161302894782,246.3082875567477,274.1937857482528
8.427612104096841e-19,0.1688196664302842,0.0590994845047877,0.2103452503030224,-0.0230084707130382,-0.0981032973147225,2.3422275209582906,0.2103452503030224,0.7103033170986316,1.438548052308812,2.5498962528590026,714.3033120612125,0.9410730430224248,0.0487634654466396,2.5410873083188987e-05,0.0001104265244881,7.917341653921931,0.4061376914704045,122.16555323435269,0.7515883469191154,0.0001133757888306,59.76680217518996,125.03867037953002,122.7399481056047,0.7550812130846121,246.76767141589343,274.6788009252398
8.358222048292513e-19,0.169352521328126,0.0593258176107156,0.2110027286150878,-0.0232547720700511,-0.0986201998291074,2.347910697540168,0.2110027286150878,0.7127139897085903,1.443168081393628,2.5568544822315227,715.8284438665302,0.9433587305874102,0.0489350666145325,2.550029526551984e-05,0.0001109152163191,7.944010613539379,0.4067913845027817,122.70260204638188,0.7534356367638523,0.0001138725629448,59.9363429204487,125.2373253177019,122.9480793283062,0.7569366863903242,247.22410490417695,275.16569490254227
8.288554502568665e-19,0.1698820345398837,0.0595505342884361,0.2116559413141799,-0.0235002282039701,-0.0991389932972484,2.353568603822339,0.2116559413141799,0.7151073688213693,1.4477483112699767,2.5637700524685,717.3430318799057,0.945632002607026,0.0491051227435989,2.5588912320791527e-05,0.0001113999606126,7.970733757429866,0.4074394256306826,123.2463767480846,0.7552733688643989,0.0001143653112806,60.106473095499695,125.43540968915812,123.15474363660154,0.7587825106814308,247.67748740454107,275.65466692847986
